Loan ID,CIF Number,Credit Score,Job,Annual Income,Purpose,Home Ownership,Loan Amount,Loan Date,Due Date,Loan Term,Monthly Debt,Years of Credit History,Interest Rate,Total Paid,Months since last delinquency
5991,6638,599,DevSecOps Engineer,473532000,Real Estate,Other,519700871,2024-03-15,2024-10-15,7,74242981,7,6.5,173155411,1
5992,9798,799,Tech Lead,654576000,Others,Own,875481556,2022-05-13,2025-01-13,32,27358798,7,9,421943231,12
5993,6196,598,QA-QC,187848000,Others,Mortgage,585723538,2023-11-27,2025-09-27,22,26623797,10,9,203363134,4
5994,1368,331,IT Support,197220000,Business,Other,355999497,2022-09-21,2026-03-21,42,8476178,10,8.5,36288804,3
5995,3319,525,Full-stack Developer,315804000,Real Estate,Own,466991156,2021-07-17,2026-06-17,59,7915104,7,6.5,317477021,20
5996,9290,373,QA-QC,354012000,Automobile,Rent,246195332,2022-07-07,2024-11-07,28,8792690,4,7.5,134528967,1
5997,5409,767,AI Engineer,382944000,Consumer,Rent,925378541,2023-10-07,2024-07-07,9,102819837,5,6.5,488849464,3
5998,4713,716,Blockchain Engineer,239088000,Real Estate,Mortgage,411574279,2024-03-08,2026-03-08,24,17148928,7,6.5,227612431,7
5999,8349,545,IT Support,622080000,Automobile,Own,217806656,2020-03-29,2025-01-29,58,3755287,1,7.5,29376290,11
6000,9474,655,DevSecOps Engineer,53436000,Automobile,Rent,623883345,2024-01-28,2024-06-28,5,124776669,4,7.5,427281534,1
6001,7207,501,System Admin,827784000,Business,Mortgage,414256109,2021-07-20,2024-12-20,41,10103807,3,8.5,72164589,10
6002,5558,828,IT Consultant,464004000,Real Estate,Own,322239936,2022-11-25,2027-07-25,56,5754284,6,6.5,224761299,9
6003,2746,805,IT Consultant,40584000,Others,Mortgage,72659409,2022-03-25,2026-07-25,52,1397296,7,9,28864699,15
6004,2270,462,Project Leader,135408000,Consumer,Mortgage,126698890,2024-04-19,2026-01-19,21,6033280,2,6.5,14513058,4
6005,7748,394,Data Engineer,528648000,Others,Mortgage,374506756,2024-05-22,2025-08-22,15,24967117,1,9,231681671,1
6006,4456,336,Business Intelligence AnalystData Scientist,216252000,Others,Mortgage,219471462,2021-12-14,2026-03-14,51,4303362,2,9,51889896,5
6007,2761,603,Database Engineer,347028000,Real Estate,Mortgage,776808253,2022-12-07,2024-09-07,21,36990869,4,6.5,590476832,1
6008,8306,627,DevOps,778128000,Real Estate,Mortgage,455574520,2024-06-11,2028-12-11,54,8436565,2,6.5,420026770,5
6009,1837,405,Business Intelligence AnalystData Scientist,827856000,Home,Rent,273246134,2022-06-12,2025-02-12,32,8538941,4,7,31328120,4
6010,9785,527,IT Manager,410292000,Others,Other,370066899,2024-06-08,2025-12-08,18,20559272,7,9,123739328,3
6011,8420,817,DevOps,36900000,Real Estate,Other,715454455,2024-03-10,2024-09-10,6,119242409,4,6.5,382927123,2
6012,7411,524,IT Support,425736000,Others,Mortgage,517776984,2021-11-04,2024-09-04,34,15228734,10,9,330468970,1
6013,6203,560,Designer,478824000,Home,Other,379422285,2022-08-19,2024-06-19,22,17246467,6,7,205910180,2
6014,2250,684,Project Leader,615852000,Automobile,Mortgage,911633376,2024-06-14,2024-10-14,4,227908344,7,7.5,505121033,1
6015,4366,444,ERP Engineer,398112000,Real Estate,Mortgage,201848671,2023-07-31,2025-08-31,25,8073946,3,6.5,157277303,6
6016,1046,500,IT Consultant,790224000,Business,Rent,367564531,2024-04-21,2024-11-21,7,52509218,9,8.5,192211251,2
6017,1468,645,Database Engineer,130272000,Home,Own,217357861,2024-02-06,2024-12-06,10,21735786,4,7,213210381,2
6018,1352,711,QA-QC,421908000,Real Estate,Own,782789765,2022-09-01,2027-06-01,57,13733153,10,6.5,741723658,5
6019,1392,474,IT Consultant,235152000,Automobile,Mortgage,429203384,2020-12-17,2025-10-17,58,7400058,6,7.5,384876676,27
6020,5097,761,Database Engineer,675576000,Business,Own,858813717,2022-02-11,2026-12-11,58,14807133,10,8.5,703988027,26
6021,9088,783,Full-stack Developer,151824000,Others,Rent,610604553,2023-04-18,2026-06-18,38,16068540,2,9,23686089,4
6022,7049,705,Data Analyst,548808000,Business,Own,380872681,2021-07-08,2024-11-08,40,9521817,9,8.5,270256784,1
6023,6304,524,Tech Lead,362016000,Others,Rent,370234744,2023-01-30,2028-01-30,60,6170579,1,9,167194593,11
6024,1842,461,ERP ConsultantSolution Architect,506028000,Business,Own,902304541,2021-07-05,2025-02-05,43,20983826,2,8.5,58701318,9
6025,5587,377,IT Manager,536904000,Others,Rent,267267628,2023-08-29,2026-12-29,40,6681690,5,9,146356266,11
6026,2105,732,Project Leader,765024000,Automobile,Rent,699370455,2022-07-13,2024-07-13,24,29140435,7,7.5,615831401,7
6027,3646,778,Project Manager,258636000,Consumer,Rent,694920536,2024-01-06,2025-08-06,19,36574765,1,6.5,241661800,1
6028,9680,763,Project Manager,392112000,Home,Other,167305382,2023-12-26,2024-10-26,10,16730538,1,7,47680433,3
6029,7182,847,System Engineer,506376000,Business,Own,714190378,2022-09-19,2024-10-19,25,28567615,8,8.5,257609221,9
6030,5298,514,Full-stack Developer,421236000,Consumer,Other,841515982,2021-10-21,2024-09-21,35,24043313,3,6.5,513102615,6
6031,9777,809,ERP ConsultantSolution Architect,594744000,Automobile,Mortgage,151383350,2023-04-16,2025-01-16,21,7208730,5,7.5,127500860,7
6032,8510,695,Mobile Developer,624744000,Consumer,Rent,684426609,2024-02-21,2026-02-21,24,28517775,8,6.5,624313823,7
6033,1558,830,IT Consultant,217680000,Automobile,Rent,406191681,2020-05-24,2024-07-24,50,8123833,9,7.5,29532708,4
6034,4724,322,IT Support,634476000,Others,Other,293778429,2023-11-14,2026-09-14,34,8640542,9,9,41406600,14
6035,345,599,Back-end Developer,506208000,Business,Other,112753163,2024-02-18,2024-11-18,9,12528129,10,8.5,110404797,2
6036,8974,574,Blockchain Engineer,212172000,Others,Own,552528235,2022-01-02,2026-02-02,49,11276086,6,9,121401089,6
6037,1997,470,Business Analyst,206772000,Automobile,Mortgage,536342860,2024-03-11,2024-10-11,7,76620408,6,7.5,345378333,1
6038,9971,352,Data Engineer,684408000,Business,Rent,739368190,2022-07-02,2027-06-02,59,12531664,5,8.5,654165212,22
6039,7178,349,IT Manager,405408000,Home,Own,592274730,2023-08-04,2028-07-04,59,10038554,7,7,83525454,5
6040,602,363,Cloud Engineer,384156000,Others,Rent,2491559,2022-03-08,2024-09-08,30,83051,9,9,1700881,7
6041,1179,301,Data Analyst,304584000,Business,Other,878977339,2021-11-26,2026-02-26,51,17234849,6,8.5,520488781,19
6042,4584,527,Data Analyst,225372000,Real Estate,Mortgage,57424525,2023-07-14,2026-07-14,36,1595125,5,6.5,24143773,3
6043,2984,332,Project Manager,682836000,Others,Rent,916759975,2023-07-02,2026-02-02,31,29572902,9,9,787790825,9
6044,6846,537,IT Support,814668000,Home,Own,352605149,2024-03-20,2024-11-20,8,44075643,2,7,122319689,3
6045,1065,824,DevOps,406788000,Real Estate,Own,731727934,2023-08-02,2024-12-02,16,45732995,6,6.5,607144589,2
6046,2124,721,DevSecOps Engineer,726060000,Real Estate,Own,488679572,2022-01-14,2026-01-14,48,10180824,10,6.5,343399415,13
6047,613,608,DevSecOps Engineer,192444000,Home,Rent,361786477,2022-12-28,2027-09-28,57,6347131,2,7,117247010,17
6048,1777,801,Mobile Developer,136272000,Real Estate,Other,172356117,2024-05-29,2029-01-29,56,3077787,5,6.5,14757303,3
6049,5968,492,Project Leader,744348000,Real Estate,Rent,557704498,2024-03-14,2026-10-14,31,17990467,8,6.5,29509056,13
6050,2253,533,Cloud Engineer,829320000,Real Estate,Other,159319633,2024-03-31,2026-01-31,22,7241801,5,6.5,59417651,8
6051,7943,572,DevOps,631980000,Consumer,Other,305860432,2024-04-11,2026-01-11,21,14564782,9,6.5,267711888,6
6052,8545,532,ERP ConsultantSolution Architect,340392000,Consumer,Other,634015101,2024-03-30,2025-10-30,19,33369215,7,6.5,551921886,4
6053,7788,815,Embedded Engineer,121956000,Business,Rent,728697312,2024-03-26,2028-07-26,52,14013409,4,8.5,479834869,24
6054,4972,473,DevOps,226224000,Real Estate,Rent,907698829,2023-07-17,2025-07-17,24,37820784,8,6.5,196026089,7
6055,4567,684,DevSecOps Engineer,502488000,Home,Rent,811145000,2024-04-19,2025-02-19,10,81114500,5,7,310683490,4
6056,5182,779,AI Engineer,393612000,Automobile,Mortgage,221152255,2021-07-06,2025-05-06,46,4807657,2,7.5,101511509,21
6057,6800,653,Front-end Developer,547416000,Home,Rent,824471214,2020-03-20,2024-10-20,55,14990385,2,7,525511276,5
6058,4368,840,DevSecOps Engineer,559836000,Consumer,Rent,59008875,2024-01-18,2024-10-18,9,6556541,10,6.5,42784652,3
6059,7827,571,ERP Engineer,825156000,Real Estate,Mortgage,606591477,2023-10-31,2024-10-31,12,50549289,9,6.5,578485495,5
6060,3291,309,Project Manager,555948000,Real Estate,Own,700032319,2023-07-21,2028-03-21,56,12500577,9,6.5,657818011,15
6061,6271,428,IT Manager,261120000,Others,Mortgage,647034594,2023-11-16,2026-03-16,28,23108378,8,9,194085196,13
6062,3945,553,Back-end Developer,793860000,Automobile,Other,717787513,2024-02-16,2026-11-16,33,21751136,1,7.5,102118498,9
6063,611,596,Product Manager,703680000,Real Estate,Own,217572164,2021-09-18,2025-11-18,50,4351443,8,6.5,35887992,7
6064,9649,751,Project Manager,448428000,Others,Other,644004157,2020-12-30,2024-06-30,42,15333432,7,9,349449824,18
6065,2705,790,Product Manager,678180000,Home,Mortgage,826146086,2021-01-23,2025-06-23,53,15587662,1,7,592525537,3
6066,9869,341,System Engineer,156456000,Business,Rent,629390483,2022-02-04,2026-04-04,50,12587809,5,8.5,185076370,19
6067,8720,531,Data Analyst,552528000,Automobile,Mortgage,145575026,2024-02-14,2024-07-14,5,29115005,2,7.5,130265115,1
6068,2440,699,AI Engineer,466020000,Automobile,Own,763186118,2023-03-30,2024-09-30,18,42399228,7,7.5,750213667,7
6069,3160,351,Helpdesk,366732000,Home,Own,323548254,2021-06-03,2024-09-03,39,8296109,4,7,214018792,5
6070,4603,668,System Admin,664824000,Real Estate,Own,327785809,2021-12-24,2024-11-24,35,9365308,8,6.5,42122844,4
6071,5572,818,Product Manager,401640000,Business,Other,782627821,2021-12-07,2025-09-07,45,17391729,4,8.5,706663157,7
6072,3880,353,Project Manager,455832000,Consumer,Rent,555316343,2022-02-13,2024-10-13,32,17353635,2,6.5,313907522,12
6073,5975,475,AI Engineer,373776000,Real Estate,Other,73265686,2022-09-12,2026-02-12,41,1786967,7,6.5,64254491,1
6074,9418,669,Data Analyst,292332000,Home,Other,743649723,2023-08-28,2026-10-28,38,19569729,10,7,185587140,10
6075,3749,640,QA-QC,156660000,Home,Other,223481969,2024-05-28,2027-10-28,41,5450779,10,7,218159836,6
6076,4311,373,Product Manager,581724000,Business,Mortgage,268803384,2024-06-06,2028-09-06,51,5270654,8,8.5,117175978,6
6077,1947,712,Cloud Engineer,515184000,Home,Rent,897636842,2023-07-04,2025-07-04,24,37401535,5,7,557501276,1
6078,1805,441,DevSecOps Engineer,395016000,Automobile,Mortgage,111202474,2024-02-21,2024-10-21,8,13900309,5,7.5,48901295,2
6079,4730,449,Tester,215592000,Consumer,Own,827989333,2022-05-15,2025-12-15,43,19255565,4,6.5,100278007,7
6080,4584,527,Data Analyst,225372000,Home,Own,815579684,2024-04-13,2025-04-13,12,67964973,7,7,605014171,4
6081,4704,790,Project Leader,47892000,Business,Other,290900674,2021-03-14,2025-02-14,47,6189376,1,8.5,256773781,8
6082,4175,624,System Engineer,809544000,Others,Own,112828677,2023-09-25,2026-03-25,30,3760955,7,9,49919786,2
6083,9347,578,Business Intelligence AnalystData Scientist,209292000,Business,Other,131920133,2023-09-02,2025-08-02,23,5735657,5,8.5,114934040,6
6084,2952,422,Product Manager,477816000,Home,Other,236934413,2023-07-23,2027-07-23,48,4936133,5,7,141844470,3
6085,222,502,Blockchain Engineer,325188000,Home,Own,439524345,2023-02-01,2025-07-01,29,15156011,9,7,103439974,8
6086,3971,766,Front-end Developer,397620000,Real Estate,Other,194565027,2023-09-29,2025-03-29,18,10809168,9,6.5,139256528,1
6087,2903,745,Helpdesk,688500000,Home,Own,683414060,2023-03-15,2025-04-15,25,27336562,9,7,115076571,1
6088,9274,412,ERP Engineer,42948000,Real Estate,Own,927559267,2024-06-09,2025-01-09,7,132508466,10,6.5,891948802,1
6089,9074,517,ERP ConsultantSolution Architect,577332000,Real Estate,Mortgage,227986737,2023-09-02,2024-11-02,14,16284766,5,6.5,105408194,4
6090,7257,708,QA-QC,374592000,Automobile,Rent,961266541,2024-02-28,2028-09-28,55,17477573,4,7.5,853211769,11
6091,6588,778,Data Analyst,459732000,Consumer,Mortgage,166255957,2023-08-02,2024-07-02,11,15114177,7,6.5,134969269,2
6092,5376,630,Database Engineer,45828000,Others,Own,396093200,2024-02-27,2024-06-27,4,99023300,10,9,232597814,1
6093,6477,760,Front-end Developer,506832000,Business,Other,249241669,2020-04-14,2024-09-14,53,4702673,2,8.5,63856262,23
6094,1873,437,Mobile Developer,718692000,Automobile,Own,509367227,2021-06-03,2025-09-03,51,9987592,8,7.5,329881934,16
6095,3635,797,AI Engineer,649968000,Automobile,Mortgage,300663171,2023-09-18,2027-03-18,42,7158646,1,7.5,145744945,17
6096,6887,447,Mobile Developer,534480000,Business,Mortgage,496657377,2024-02-01,2027-08-01,42,11825175,3,8.5,159596963,4
6097,727,675,Mobile Developer,44964000,Business,Rent,429448569,2022-11-06,2024-07-06,20,21472428,3,8.5,410113425,7
6098,9634,808,IT Consultant,801540000,Automobile,Rent,353970348,2024-05-14,2024-11-14,6,58995058,5,7.5,278157744,2
6099,4445,597,ERP Engineer,370968000,Others,Own,646186178,2023-01-24,2024-09-24,20,32309308,6,9,529054158,8
6100,4703,772,Cloud Engineer,411816000,Consumer,Other,240702174,2021-11-14,2025-01-14,38,6334267,4,6.5,178050556,12
6101,3190,761,IT Consultant,37332000,Consumer,Own,280907627,2024-05-26,2024-12-26,7,40129661,8,6.5,191222452,2
6102,4799,573,DevOps,883056000,Consumer,Rent,420756185,2023-10-31,2025-02-28,16,26297261,1,6.5,381444033,5
6103,8577,761,Cloud Engineer,679692000,Consumer,Own,239530512,2024-05-14,2025-11-14,18,13307250,4,6.5,117752223,7
6104,8632,303,DevOps,810408000,Consumer,Mortgage,97693571,2023-08-07,2024-12-07,16,6105848,4,6.5,69100947,6
6105,8697,705,System Engineer,425604000,Consumer,Mortgage,409603557,2024-06-04,2026-05-04,23,17808850,1,6.5,265511912,8
6106,1639,783,IT Manager,403776000,Others,Rent,421540508,2024-05-02,2025-05-02,12,35128375,8,9,92591094,4
6107,7887,736,Cloud Engineer,397968000,Automobile,Own,328303471,2023-03-01,2025-09-01,30,10943449,4,7.5,106761137,6
6108,5288,814,Data Engineer,196680000,Business,Rent,384479941,2021-12-20,2025-02-20,38,10117893,9,8.5,331601556,3
6109,7658,797,IT Consultant,516276000,Business,Own,855138596,2021-08-03,2025-08-03,48,17815387,7,8.5,362538305,21
6110,4860,419,Database Engineer,426576000,Home,Other,986350815,2022-03-30,2024-12-30,33,29889418,5,7,725791673,9
6111,2667,679,ERP ConsultantSolution Architect,426108000,Home,Rent,50604039,2023-02-17,2025-07-17,29,1744966,7,7,41057993,2
6112,7997,301,Front-end Developer,579168000,Business,Other,260144470,2023-09-29,2024-07-29,10,26014447,3,8.5,166339165,3
6113,4258,817,ERP Engineer,559644000,Business,Mortgage,852494403,2022-05-25,2026-02-25,45,18944320,10,8.5,210748519,7
6114,210,301,Tech Lead,496476000,Home,Rent,57426853,2024-04-27,2024-10-27,6,9571142,10,7,13325559,1
6115,5686,677,DevOps,181680000,Consumer,Mortgage,831174569,2021-11-30,2024-08-30,33,25187108,7,6.5,730691489,10
6116,5227,505,Full-stack Developer,517692000,Others,Own,987489543,2024-02-09,2025-01-09,11,89771776,10,9,558915279,2
6117,4591,420,Front-end Developer,163668000,Home,Own,3434914,2024-04-02,2025-01-02,9,381657,6,7,1042529,1
6118,5997,785,Front-end Developer,138132000,Others,Rent,901428127,2023-04-19,2026-06-19,38,23721792,2,9,132177530,11
6119,2959,469,Business Analyst,120180000,Automobile,Rent,493366519,2022-01-15,2024-07-15,30,16445550,3,7.5,249708670,4
6120,6849,578,QA-QC,762192000,Others,Other,963776072,2023-12-25,2025-01-25,13,74136620,4,9,386384436,5
6121,9641,615,Project Manager,444708000,Consumer,Other,707817506,2022-12-06,2027-11-06,59,11996906,6,6.5,52591448,26
6122,1625,488,System Engineer,726348000,Real Estate,Mortgage,221855539,2024-04-19,2026-08-19,28,7923412,5,6.5,38903813,2
6123,7370,320,DevOps,484068000,Others,Mortgage,838530334,2024-05-12,2024-09-12,4,209632583,10,9,424249182,1
6124,9776,832,Embedded Engineer,197400000,Business,Rent,632185937,2023-10-23,2025-10-23,24,26341080,5,8.5,545871616,7
6125,3139,670,Product Manager,271596000,Home,Own,171753474,2024-01-27,2025-04-27,15,11450231,7,7,139830452,5
6126,5133,355,Tester,769788000,Home,Mortgage,393690903,2022-07-16,2024-08-16,25,15747636,8,7,308003859,7
6127,4941,761,Cloud Engineer,420540000,Automobile,Rent,787595431,2022-09-10,2024-12-10,27,29170201,7,7.5,142667334,7
6128,7801,720,System Engineer,146640000,Business,Rent,420721207,2023-10-30,2025-07-30,21,20034343,1,8.5,59480477,8
6129,8376,770,Embedded Engineer,245736000,Automobile,Own,184203960,2023-11-18,2026-09-18,34,5417763,3,7.5,150985415,6
6130,2230,612,Tester,258252000,Consumer,Own,988546517,2024-04-17,2025-06-17,14,70610465,4,6.5,735875458,4
6131,5023,549,IT Manager,407040000,Home,Rent,391014551,2020-09-09,2024-08-09,47,8319458,6,7,165811779,16
6132,8966,548,Embedded Engineer,196224000,Business,Mortgage,326279232,2024-04-02,2025-10-02,18,18126624,9,8.5,60394379,7
6133,3219,523,Data Engineer,173292000,Automobile,Mortgage,341908359,2023-08-01,2025-12-01,28,12211012,5,7.5,171714951,1
6134,7758,789,Embedded Engineer,448752000,Real Estate,Own,914098894,2023-04-29,2025-12-29,32,28565590,4,6.5,797984791,4
6135,2694,712,Mobile Developer,554844000,Real Estate,Other,24086327,2021-12-17,2025-12-17,48,501798,7,6.5,1252716,8
6136,9852,830,Game Developer,623016000,Others,Own,720931620,2024-01-31,2025-12-31,23,31344853,1,9,520475492,3
6137,3767,509,Business Intelligence AnalystData Scientist,715488000,Business,Rent,233944959,2024-03-22,2027-04-22,37,6322836,8,8.5,65791377,3
6138,6948,531,Product Owner,690348000,Real Estate,Rent,777940336,2020-11-07,2025-10-07,59,13185429,2,6.5,370506587,19
6139,1029,567,Helpdesk,38952000,Consumer,Rent,773363013,2023-03-18,2024-08-18,17,45491941,4,6.5,62434409,6
6140,2775,677,Product Owner,43068000,Business,Rent,960139159,2024-03-26,2025-04-26,13,73856858,7,8.5,488730554,1
6141,7460,455,DevSecOps Engineer,402912000,Home,Own,492951750,2023-03-11,2027-03-11,48,10269828,5,7,349314912,21
6142,2673,564,Data Analyst,147396000,Automobile,Mortgage,471904948,2023-03-01,2026-09-01,42,11235832,10,7.5,175130540,1
6143,3973,401,IT Support,275964000,Real Estate,Rent,333155750,2023-12-18,2025-02-18,14,23796839,7,6.5,170307226,2
6144,2791,335,Helpdesk,734664000,Others,Own,390837640,2022-04-22,2025-02-22,34,11495224,10,9,118938588,12
6145,3090,469,Project Manager,734448000,Automobile,Own,38921464,2024-01-30,2025-04-30,15,2594764,1,7.5,31439773,3
6146,3544,523,Helpdesk,587748000,Automobile,Other,347591156,2024-03-18,2026-02-18,23,15112658,1,7.5,129090059,4
6147,1393,533,DevOps,702492000,Home,Other,659853901,2024-04-09,2024-09-09,5,131970780,3,7,162302796,1
6148,6083,797,IT Support,324492000,Real Estate,Rent,417876132,2021-12-31,2026-03-31,51,8193649,1,6.5,247572448,24
6149,5047,689,ERP ConsultantSolution Architect,431640000,Business,Mortgage,744407821,2023-08-05,2026-05-05,33,22557812,5,8.5,453175109,7
6150,342,477,ERP Engineer,783708000,Real Estate,Rent,836874262,2021-03-18,2024-08-18,41,20411567,4,6.5,647244931,18
6151,7511,434,DevSecOps Engineer,675516000,Business,Own,524527406,2020-11-10,2025-08-10,57,9202235,1,8.5,459078360,9
6152,4834,315,Tech Lead,777852000,Consumer,Mortgage,906855613,2021-09-29,2025-04-29,43,21089665,1,6.5,895170705,6
6153,2268,534,ERP Engineer,868056000,Automobile,Rent,974641038,2024-06-17,2026-09-17,27,36097816,6,7.5,191337408,2
6154,3453,382,Front-end Developer,831300000,Home,Mortgage,911459883,2024-06-01,2028-06-01,48,18988747,1,7,383867869,10
6155,6952,531,IT Support,211356000,Real Estate,Mortgage,36975725,2023-11-06,2026-08-06,33,1120476,10,6.5,9488873,2
6156,9486,630,Designer,141468000,Business,Other,268013830,2024-05-29,2027-01-29,32,8375432,9,8.5,186067632,7
6157,2194,678,Data Analyst,369840000,Others,Rent,896694378,2022-11-24,2026-06-24,43,20853357,1,9,526732505,1
6158,8051,757,Embedded Engineer,46332000,Consumer,Mortgage,917870231,2023-08-13,2027-03-13,43,21345819,8,6.5,579399673,3
6159,5729,417,Designer,49164000,Business,Mortgage,310148540,2022-01-03,2025-09-03,44,7048830,8,8.5,200808453,19
6160,7346,516,Business Intelligence AnalystData Scientist,381288000,Business,Mortgage,391947356,2022-12-10,2027-04-10,52,7537449,4,8.5,166747062,14
